person,bicycle,car,motorcycle,bus,truck
0.4839868586799992,0.523209836603123,0.7251511243806722,0.5624079337204715,0.4642159298386556,0.4293822089868404
0.5061310008467385,0.5929212929899391,0.7564211674200466,0.6526480099316494,0.512271302148418,0.5035809735765101
0.5578985898614873,0.604529086778529,0.7947354695084171,0.7303862704899696,0.5801838281980066,0.5651490719435395
0.5751984491225622,0.6457300117548751,0.8115654806493013,0.753821372895272,0.5498197058717617,0.6013383732542659
0.6010577802515312,0.6562630437377339,0.8189571492612546,0.7794939321871976,0.5143447583996928,0.5960996236702129
0.6202027273094637,0.6522827402634632,0.8182224683083154,0.7652841202348191,0.5839818178946915,0.5885923638556549
0.6090849219312768,0.6737013851629148,0.8231803487528778,0.7880187994679403,0.5619499980233795,0.5776021405851435
0.6250200198284976,0.6743462587476967,0.8233399715911722,0.7614222508623084,0.5736390174266138,0.585826137922094
0.6308893650559607,0.6891167287805016,0.8239118323490041,0.7687918546028254,0.6133861034750586,0.5705563801871747
0.6481066176160645,0.6827790282859751,0.8321380086743881,0.7800637852057655,0.6103100338194176,0.5848905196446175
