person,bicycle,car,motorcycle,bus,truck
0.5336101241707394,0.5461771142354356,0.7571311996112513,0.6428404392738336,0.611871337497615,0.4397147296727806
0.5803093332815871,0.5338878679845898,0.7746612871112049,0.758311354276859,0.5443743732782883,0.5350348664599351
0.6023516525213207,0.6103938912607254,0.787662909158099,0.7361516581734939,0.6291571161640563,0.5407185827495076
0.6219578314834089,0.6331734549858932,0.7993693966543982,0.7489488311864219,0.5350148329149185,0.5591358143585591
0.6134007038431257,0.6138501882566932,0.8059188141189149,0.7377242895847985,0.6024848484501946,0.5489002148581174
0.6107228245297673,0.6161506506637104,0.8087984246854054,0.7140165919669619,0.5795051500171033,0.574521026363452
0.6306592330121389,0.6434214204953154,0.8139028064301426,0.7565659692218849,0.573880963784033,0.5705203538336103
0.6314776071383881,0.6300208017271025,0.8195135275936909,0.7557250653406188,0.5683885696650379,0.5788543898532561
0.641386715473113,0.6509199127899611,0.8251256123178945,0.78171153837259,0.547070652479672,0.5803960159442387
0.6413710788194428,0.6568288500650948,0.8222776513386503,0.7563039187632207,0.602687901654565,0.59540525550579
