person,bicycle,car,motorcycle,bus,truck
0.5167811750866742,0.467720377591118,0.7239436727291937,0.5776091566858981,0.3905988834308531,0.4575800900947814
0.6049144448470359,0.6200724485306379,0.7747226234424149,0.7249637231325848,0.4900292152589522,0.4814481046235859
0.59790872320456,0.692328741767997,0.7747118312781556,0.7469704897333884,0.5804479351994977,0.5464387677387909
0.5924219778556079,0.6762811803621693,0.8011076276958953,0.7236260592354448,0.5808186391237725,0.5460564389638293
0.6210524179913168,0.6558342870752849,0.8000873968140403,0.759528992489321,0.576398940818327,0.5400168616920937
0.6349144814121026,0.6531265447597702,0.799226442857556,0.7515381861202366,0.6000637134630897,0.5394935472630797
0.6383048545420031,0.6591425947216799,0.8066469853616589,0.7516624877422996,0.6026176304297436,0.5692837994831822
0.6490681836778569,0.6856947331068812,0.8172333638930007,0.7700810425490894,0.5980007985077935,0.5788632930097863
0.6546075093187965,0.6836836571403854,0.8211824418861522,0.773363073605318,0.6069306995090036,0.5688339519808657
0.6611336729148419,0.6967990569125242,0.8210772751759225,0.7720757226062296,0.5930990503737885,0.5606182153624268
